name,review,rating
"Munchkin Diaper Duck Trash Bag Dispenser with 24 Refill Bags - 1 kit","when your on the go and you\'ve got a poopy diaper on your hand, you definately want to wrap it. these little duck dispensers are too cute. its cheap and so are the refills. they are soo convient. the little duck gets stained and dirty looking after a while, because of the material its made of. o well though. we have one for each of our diaper bags...it gets the job done and if my son isn\'t ""in the mood"" to have his diaper changed, this will keep him busy to play with...",4
"Munchkin Teething Blanket with Pacifier Attachment","As described, but smaller than I expected.  The pacifier loop won\'t stay on my baby\'s pacifier, so I just took it off.",4
"Munchkin Teething Blanket with Pacifier Attachment","my daughter just love teething blanket i\'m trying to buy her different kinds... this one serves its purpose. i received neither one in the photos... i got a green teething blanket embroidered with one bee and yes only two teething corners. it really varies in color and design but it doesn\'t matter as long as my 6 mo. old daughter appreciates what i get for her.",5
"Dr. Brown\'s Four Bottle Microwave Steam Sterilizer","Great product. So easy to sterilize.However, do not sterilize the wheel of the Dr Browns pitcher in there. It will change shape.... and not be round any longer!",5
"Dr. Brown\'s Four Bottle Microwave Steam Sterilizer","This is a great item, we use it every day. We have twins and turning over bottles fast is a must. The Dr. Browns\' microwave sterilizer works great for sterilizing bottles...much better than boiling on the stove top.",5
"Dr. Brown\'s Four Bottle Microwave Steam Sterilizer","In short, very easy to use, must for bottle feeders, very efficient, sterilizes well. Make sure to clean the bottle and other components well, before putting it in this.",5
"Fisher-Price Step &amp; Play Piano","As a baby shower gift for twins, boy and girl, we received two fisher price aquarium bouncers (mistake), two evenflo megasaucers (bigger mistake), and the fisher price aquarium swing.  My little boy quickly outgrew the bouncers, the swing, and hates the megasaucers, he gets bored quickly, demands complete attention, and is extremely active.  Did I mention they recently turned five months old.  This is the first time that I can actually say my son is happy with his toy.  My daughter will lie in her papasan bouncer and watch her big brother in his piano having fun.  I am so thankful for this toy.  It has given me time to do more in the house, and spend more time with his sis.  This is totally worth it.  And the peg issue, there are three different signs on the piano itself and tape on each of the legs to tell you which it is.  I spent 15 minutes putting it together.",5
"Fisher-Price Step &amp; Play Piano","We got this as a shower gift and weren\'t really sure if our son would like it.  As soon as he could hold his head up, we tried it out and, without exaggerating, I can tell you that he has played with this toy EVERY DAY since then and he is 16 months old now.  We took out the seat once he began pulling up and cruising and now he just walks right into it and dances along with the music he makes.&#60;br /&#62;&#60;br /&#62;It is on the expensive side but it is worth every penny.&#60;br /&#62;&#60;br /&#62;If this is not on your registry, put it on NOW!&#60;br /&#62;&#60;br /&#62;If this is on your registry but you don\'t get it, use your gift cards to get it.",5
"Fisher-Price Step &amp; Play Piano","I am a new mother and had no idea of what to buy with all the different products out there. I saw the reviews with reference to the product. I got it as a Baby Shower Gift and let me tell you it was the greatest product I ever had! I am so glad that I put back all those other walkers and got this. I was amazed at how easy it assembles. A must have for all new mothers!!",5
"Fisher-Price Step &amp; Play Piano","We bought this toy for our twins when they were 7 months old. For a few weeks they both needed the seat, then when my daughter was able to stand on her own, my son sat in the seat while she stood and played. They would make each other laugh and giggle. They loved all the little toys and it kept their interests for relatively long periods of time and over many months. The best part is the toy is very sturdy with a wide base and I never worried about it tipping over. When my son no longer needed the seat we took it out and they were able to both stand and play at the same time. They would play ""hide and seek"" with each other and with us around the legs. There are very few toys out there that welcome two babies playing at the same time with enough to keep both of them interested and not grabbing for what the other has. Today they are 16 months old and still love to run through and hear the music and climb and play on it. This is one toy I never worried about them playing on and I highly recommend it. Just remember to turn it off at night because the dog and cat like to play on it too. (By the way I created a pen-name for this review only so I didn\'t have to give credit card info for ID.)",5
"Fisher-Price Step &amp; Play Piano","the only thing to say about this is BUY IT!!!!!!!!!!!! this is so much fun!!!!!!! it has and does everything and more!!!!!!",5
"Fisher-Price Step &amp; Play Piano","I got this for my 8 month old who didn\'t use the seat very long, however still plays with it (she\'s now 23 mo\'s).  However, my 3 mo old loves it I stuff blankets around her and she can barely reach the piano, but she giggles everytime she makes the music play!  Very much worth the money!",4
"Fisher-Price Step &amp; Play Piano","I take my daughter to work with me and I was looking for something to keep her busy at work like the ultra saucer does at home.  I originally intended to buy the cheaper version of the ultra saucer, but when I saw the display models at Toys R Us, I decided to let Emily try them out herself.  The moment I put her in the Step N Play Piano, she started to squeal very loudly.  She continued to squeal while I checked it out.  A passerby commented that it appeared that was the one my baby wanted.  Well, he was right.  I paid for it and took it home, and even though we have only had it a week, my daughter still squeals everytime I put her in it.  She will play for a half hour or more at a time.  I took the ultra saucer to work since I have space issues there and this has worked out well all around.  My daughter especially likes the way the seat slides back and forth.  From reading other reviews, I can see that this will be a favorite for quite a while.  I think this toy is worth every penny; so does my daughter.",4
"Fisher-Price Step &amp; Play Piano","My Daughter is only 3mths old and loves this toy. She try to reach the lower paino to play and makes it. She gets so happy when she can reach it. I know in a few weeks she will have more fun with it. Its worth ever penny!!!!",5
"Fisher-Price Step &amp; Play Piano","This is a terrific toy.  I had a saucer for my baby and decided I wanted to try this out with her.  Well she loved her saucer cause she likes to jump but she loves this a hundred times more because when she jumps she hears music.  Then my 2 1/2 year old son comes running over and he will play right along with her.  It gives me time to do  some dishes and we are all happy!  This a awesome toy and I think it helps little ones play with their ever so admired big brother or sister.",5
"Fisher-Price Step &amp; Play Piano","Our son loves this toy!  He\'s cruising now and still loves to play with it, although he prefers not to be in the seat anymore.",5
"Fisher-Price Step &amp; Play Piano","I JUST RECEIVED THIS PRODUCT AS AN EARLY CHRISTMAS PRESENT FOR MY 5 MONTH OLD DAUGHTER.  SHE ABSOLUTELY LOVED IT AT FIRST...THEN WITHIN MINUTES SHE SCREAMED AND CRIED OUT IN PAIN.  I COULDN\'T FIGURE OUT WHAT THE PROBLEM WAS UNTIL THE NEXT DAY WHEN I SAW THE PALM OF HER HAND WAS BADLY BRUISED.  I THOUGHT MAYBE THIS WAS AN ISOLATED INCIDENT SO I LET HER PLAY IN IT AGAIN.  THIS TIME I WAS WATCHING VERY CLOSELY AND SAW IT HAPPEN TO THE SAME HAND.  I FELT TERRIBLE!!!!  I AM TRYING TO GET THIS PRODUCT RECALLED SO IF THIS HAS HAPPENED TO YOUR LITTLE ONE, PLEASE CALL FISHER PRICE AT 1-888-253-4303 AMD REPORT IT...THANKS!!!!",1
"Fisher-Price Step &amp; Play Piano","This is the greatest toy we ever bought for our son.  From 3 months of age, he loved this piano.  He is now 7 months old, and still spends at least 2 hours a day in this.  Loves walking back and forth and playing with everything on the piano.  Other kids who come over love it too!  Highly, highly recommended.  We bought it because he can still use it when he starts walking, unlike most saucers.",5
"Fisher-Price Step &amp; Play Piano","I THINK THIS WILL BE WONDERFUL FOR MY SON! HE GET EXCITED BY MUSIC AND HE WILL BE MAKING THE MUSIC HIMSELF. I CANT WAIT FOR IT TO GET TO MY HOME!!",5
"Fisher-Price Step &amp; Play Piano","My boy liked the piano when he was too little to stand on his own.  However, he didn\'t really like to sit it in for more then 10 minutes or so.  Once he was about 8 months old (he\'s 10 months now) and could stand on his own, we removed the seat so he cound stand/walk on the keyboard and cruise all around the toy, inside, outside whatever.  He loves the thing.  It\'s a bit large for our den, but our boy really enjoys this thing and it will stay in our den until he no longer likes it.",5
"Fisher-Price Step &amp; Play Piano","I don\'t know, maybe my babe is weird, but this thing just makes so much damn noise it annoys everyone including my daughter. She\'s 4.5 months, and her feet touch the foot pedals, but it seems like this thing just makes so much constant noise, she can\'t figure out what\'s what. There doesn\'t seem to be any rhyme or reason to the noises this thing makes and I hate the way it sounds. Its very electronic sounding, not at all pleasing to the ears. I\'m going to return it tommorrow and try to pick up the Evenflo exersaucer.",3
"Fisher-Price Step &amp; Play Piano","Apparently people have had trouble putting this toy together so the manufacturer put numbered labels on each of the legs and on the top bars along with warnings that the toy is permanently assembled once the legs are locked in to the top and bottom pieces. Beware! Had we followed the numbers on the toy we received, the seat would not have been usable because one of the rails would have been on the outside edge of the product. We used the photograph on the package and common sense to make sure that the rails were placed correctly and the seat rolls along them just fine.",4
"Fisher-Price Step &amp; Play Piano","I bought this for my firstborn when she was 5 months.  She loved to \'stand\' in it and try to suck on the microphone, but totally content.  By the next month she was swivling around and soon walking back and forth, playing with all the toys. Two years later, the seat long removed, she still loved to stand there and play DJ.Now she has a 4 1/2 month old baby brother who LOVES it.  He is the type of baby that always has to be held EXCEPT he loves sitting in this piano!  We first put him in it at 4 months, and he took to swivling around to play with toys within days.Oh how this thing is a lifesaver!!!The only thing is, is I heard how these walker-type seats can cause bowleggedness.  I asked my dr. and she said that it can affect the hips and that babies shouldn\'t sit in it for more than 10 minutes 2ce a day.  With my dd I never knew about this, and she\'d stay in it a long time and is fine.  I hate watching the clock, and I go over 10 minutes all the time.  It\'s a bummer since he\'d stay in it an hour, he loves it so much!BUT, don\'t think this makes it a poor investment if you plan to limit the time a day because when babies start crawling, they will love this thing and will learn how to pull up by being motivated to play with the toys.  And then like my firstborn, babies can end up using it for a couple years.",5
"Fisher-Price Step &amp; Play Piano","I received this toy as a shower gift and we just love it. My daughter starting using it at 5mths and she just lights up when we put her in it. She loves moving from side to side and turning in every position to see what\'s going on. She really enjoys stomping her feet to play music. She enjoys playing and reaching for toys although some toys are more challenging then others to reach. All in all, I get to be hands free to cook dinner while she plays in enjoyment.",5
"Fisher-Price Step &amp; Play Piano","We bought this for our then 5 month old daughter.  She absolutely loved it, and still does today at 7 months old.  She loves that she can turn herself and use her legs to go back and forth.  I would recommend this to all parents of infants 4 months &amp;amp; up.  FisherPrice did very well with this one.  Thanks!!!",4
"Fisher-Price Step &amp; Play Piano","I received this as a baby shower gift and I can\'t thank the person who gave it enough!  My daughter is 3 months old and already annoyed with her bouncer because she can\'t sit up in it.  Enter the Step And Play!  She seems to love this play station!  Her face lit up when she realized that it was her feet that made the noises and lights happen -- who knew she could move so fast?  I love it because it allows me a short time to take care of other things while she gets time to exercise and learn.  I suspect this item will retain its place in our living room for a very long time!",5
"Fisher-Price Step &amp; Play Piano","My 6 month old has been injured twice with this toy.  He has gotten his finger and his hand stuck &amp; pinched between the yellow sliding seat and the white base.  I have informed fisher price.  They told me I have to go out and buy a box for it and they will have UPS pick it up and reimburse my money for the toy.  Is that enough for my baby\'s pain &amp; suffering?  And this isn\'t the first time.  There are numerous reviews here with this complaint.  When are they going to fix it or take it off the market?  I\'ve filed a complaint with the Consumer Product Safety Commission also.  Please use caution!  I\'ve never heard my baby scream so loudly in pain.",1
"Fisher-Price Step &amp; Play Piano","What a brilliant idea!  I wish something like this had been available for my first two babies, who used plain old walkers -- sure, they could get around... but they couldn\'t reach anything they had walked toward, and ended up getting frustrated quickly.  This little playland/one-babe-band keeps baby moving (within a predictable space!) and replaces frustration with stimulation!  BUT I DO HOPE that Fisher-Price revises a couple of things on the next version... First and foremost, the bottom edge of the internal rim of the seat (just above baby\'s lap as he sits in the seat) has pointy corners!  Before I was aware of this, I heard screaming from what had previously been my very happy baby boy, whom I had just lifted out of the seat.  His scraped thigh led me to discover the problem with the seat.  I was so mad that I almost threw the whole thing out, and vowed never to buy another Fisher- Price product!  (Purgatory hath no fury like a mother whose child has been injured!)  But he loves his piano, so I just became more careful about lifting him out, and always made sure he was in a standing position first.  Second, when he started crawling and wanting to stand on his own, he would often grab the seat for something to help him stand up, and usually fell over as the seat slid away, so I had to remove it.  Detaching/reattaching the seat is not a one-hand operation, to say the least, so there should be an easy way to lock the seat in place for these semi-independent babies, who might still want to switch back and forth between using the seat to sit and using it to stand.  Third, now that the seat is off, and my baby is alternating standing up with falling down, he often hits his head on the bottom edge of a rail, and occasionally gets stuck in a crawling position under a rail, where he scrapes his head on the hard plastic.  No lasting damage, but this could easily be improved by adding something like a soft rubber trim to the bottom.  Overall, it\'s a great idea whose time has come, but it should have been tested and revised a bit more before going to market.",4
"Fisher-Price Step &amp; Play Piano","I purchased the Step and Play Piano for my daughter when she was 6 months old. From the first time she used it she loved it!! She immediately began playing with the different activities and it gives her the freedom to stand by herself. She is also quickly learning to balance herself on her feet. The only drawback is the permanent assembly because of the huge size. I would recommend this toy to anyone!!",5
"Fisher-Price Step &amp; Play Piano","The space between the seat and the side of the toy (where the seat slides from side to side) has pinched the fingers of my 5 1/2 month old twice, so I\'ve returned the Step and Play toy for a full refund and informed the Consumer Product Safety Commission.",4
"Fisher-Price Step &amp; Play Piano","My daughter is not quite 3 months, but already she\'s bored with her bouncer and doesn\'t want to lay in her crib and watch her mobile all day.  So, when I bought the Step N\' Play piano, she absolutely loved it!  When her little feet hit those keys and the music and lights start to play she gets sooo excited.  And I\'m excited because I can do more things around the house while she\'s occupied.  All of the brightly colored toys are set perfectly for her little arms to reach, the swivel chair and sliding feature is wonderful (she\'s already started to turn herself around) , as well as the mirror that she gets a kick out of looking at herself. This entertainer really keeps her attention for quite a while, and I like that the 2 sound settings aren\'t very loud, so the noise doesn\'t bother me or her or anyone else in the house. Kudos! to Fisher-Price.  I Love It!  I recommend this toy to all parents who want a safe environment to play and learn to take those first steps.",5
"Fisher-Price Step &amp; Play Piano","Although I was skeptical at the price.  I found this very early on for my 4mon old.  I started out with him on the lowest seat level (it has a buckle for 2 positions) and propped him up with blankets.  My son is now 10 months old, and has \'mastered\' everything about this toy.  It\'s our ritual to put him in his &quot;piano seat&quot; each night while we have dinner.Only drawback is that it\'s difficult to clean between the bottom piano keys under baby\'s feet.  We had an \'accident\' and it was quite a challenge.  However, we had 1 set of batteries last 5 months worth of daily usage.  It was great!!! When the battieries stopped, the toy is still fun and baby didn\'t miss the music.  It has loud/soft mode.  Now he\'s pulling up and we\'ve removed the &quot;seat&quot; and he uses it like an activity table.GREAT TOY.  Highly reccommend...",5
"Fisher-Price Step &amp; Play Piano","I looked at a lot of entertainers before choosing the Step & Play Piano.  At first I thought they were a waste of money because they can only be used for a little while.  But my 7-month-old son is now crawling all over and too big for his bouncy seat (he leans over and tries to get out), so I decided to purchase the Step & Play.My son LOVES the toys (especially the mirror) and I love that everything is within his reach (no dropping toys from his high chair or bouncy seat).  I love that there are so many different ways to make music with it and that he can practice walking without the falling risk that a walker poses.The Step & Play is his favorite place to play and I feel good knowing he\'s going to stay in one place.Updated to add: My son is now 15 months old & he still loves to play with this toy, although the seat is long gone. My only complaint about this toy is that it has a one-time assembly. After it\'s assembled, only the seat is removable which makes it difficult to travel or store it.",4
"Fisher-Price Step &amp; Play Piano","I purchased this for my daughter when she was 7 months old primarily to use as a stationery walker.  She absolutely loved the lights and music and I liked the fact that she not only could spin in a circle but actually WALK back and forth.  When she began walking I removed the seat and she loved to run and stomp on the piano keys to activate the music.  She uses it more than any toy she has.  It is by far the BEST stationery walker on the market because it lasts from infancy well into toddlerhood.",5
"Fisher-Price Step &amp; Play Piano","The only bad part is you have to be careful when taking baby out of the piano seat. My daughter scrapped the top of her foot on the under side of the seat, while being taken out of her piano.",5
"Fisher-Price Step &amp; Play Piano","There is only one negative thing i can think of for this toy. It is large!  If you have space constraints you may want to rethink this purchase as it does not fold or colapse.  The assembly is permanent.  If you can get past its size it is a keeper.  My daughter got it at 4 months and at 10 months it is still going strong.  We took the seat off since she likes to walk holding on to things.  She loves stepping on the keys (stomping on them too)  Once more it is great entertainment for daddy too!!  He only wishes it had a few more keys.  I would not say i am easily impressed but this toy is great!  Worth every last penny!!  I know some people have reported getting fingers pinched in the seat assembly but we have never had that problem.",5
"Medela Disposable Nursing Bra Pads, 60 Count","This product absorbs well and generally stays in place.  I have used these pads while nursing all three of my daughters.  I only use this product and Lanolish.",5
"Medela Disposable Nursing Bra Pads, 60 Count","These pads are very absorbent and quite discreet under clothing.  I would probably prefer these over the Lansinoh pads if they didn\'t produce a weird chemical smell when milk touches them.",3
"Medela Disposable Nursing Bra Pads, 60 Count","I\'ve tried several different products (including the Medela reusable nursing pads) and they are by far the best. I have never leaked through them and they are fairly unnoticable through clothing. They also hold there shape without falling apart.",5
"Medela Disposable Nursing Bra Pads, 60 Count","All I can say about this product is the following:- my wife received them for a baby shower gift, among other brands- my wife is almost out of them, our child is 2.5 months old (box of 60)- my wife is asking me to reorder these pads because she likes them and they worked as advertisedIt\'s a matter of personal preference for most, and I\'m sure different situations call for different pads (performance, fit, comfort, etc) but my wife likes them and wants more, so I will give it 4 stars.  They aren\'t perfect, but they\'re the best that she has tried (we received a few different types as gifts).",4
"Medela Disposable Nursing Bra Pads, 60 Count","These are nice and thin and don\'t show through thin shirts (I wear them with the nursing bras that are similar to sports bras).  Their shape conforms nicely to the breast so you don\'t have weird creases showing through either. They have never leaked and they slip in an out easily.  Exactly what I needed and wanted. Thanks for another great product Medela!",5
"Medela Disposable Nursing Bra Pads, 60 Count","Compared to Lansinoh, these are terrible.  They loose their shape and the inside pad separates and gets grotesque.  The Lansinoh don\'t do that.",1
"Medela Disposable Nursing Bra Pads, 60 Count","How could anyone breastfeed without these?  The non-disposable cotton pads get wet and stay wet... much like I\'d imagine a cloth diaper would feel!  Yuck.  These disposable ones are great... they are like a maxipad for your breasts!  I have a plentiful milk supply (to say the least) and I couldn\'t imagine life without these pads.  Get them BEFORE you have your baby so you have them handy when your milk comes in.  You\'ll be glad you did!",5
"Medela Disposable Nursing Bra Pads, 60 Count","The nursing pads are leak resistance but I didnt like the fact that they are made with like a plastic backing, which causes itching.",2
"Medela Disposable Nursing Bra Pads, 60 Count","I usually use a competing brand but I decided to try them out to see if I am missing out- and I am not! To qualify my review I have a fairly newborn baby who nurses almost every 3 hours during the day and a overnight sleep period of 7 hours. These work well for the day when I dont  care about how much I soak these pads. But for overnight use these pads fail miserably. So much so that I triple the product for overnight. I will not be buying these again.Cons:- individual wrapping is not perforated and so is a pain in the butt to open. This doesnt usually bother me but during the night when i want to change them- totally annoying- the adhesive is very small (around 2 cm) so it doesnt stick very well to your bras/nursing tank tops especially- once the pad is soaked it is very heavy. All disposable nursing pads do use some kind of material similar to what they use in diapers to soak up the liquid but oddly the Medela product seems very heavy and doesn\'t wick very well so your skin stays dampPros:- can\'t think of any and I am pretty open minded !",1
"Medela Disposable Nursing Bra Pads, 60 Count","In terms of absorption these are the best pads I have tried (out of 3 different brands), but they could use some contouring and if you wear them in a thin bra plan on layering up your shirts unless your advertising that your breasts leak.",4
"Medela Disposable Nursing Bra Pads, 60 Count","I love these nursing pads because they are thin and don\'t show through, but I don\'t have any issues with leakage. I only wear them just in case. I only wish that the wrappers opened like the Lansinoh ones.",5
"Medela Disposable Nursing Bra Pads, 60 Count","I bought these based on a recommendation because I wanted to try different brands of nursing pads. I had been using Lanisoh nursing pads and liked them very much but I wanted to see what else was out there. And because I really like most other Medela products I thought I\'d give these a shot. Bad idea! They are flimsy and only have one strip of adhesive. They barely stayed in place, especially at night, and they don\'t hold much liquid. My bras and shirts were constantly getting wet. They are also more expensive than the Lanisoh brand. Very disappointing.",1
"Medela Disposable Nursing Bra Pads, 60 Count","I used these less than 2 years ago with my daughter and remember them being comparable to the lansinoh. This time around, I gave them another shot, and am very disappointed. They are rough and irritate my skin. Also, the adhesive does not hold well. There is only one ""sticky"" spot, which just doesn\'t cut it. I end up having to change them every time I nurse because they roll up inside my bra and won\'t stick back on. I\'ve been perfectly happy withLansinoh 20265 Disposable Nursing Pads, 60-Count Boxes (Pack of 4)... and if you are ordering from amazon, they are much cheaper than these anyway.",1
"Medela Disposable Nursing Bra Pads, 60 Count","High hopes for breast pads made by the pump pros. Horrible experience. Got a pack of 30 free with my electric pump and threw out the box after second use. Thin material, seemingly constructed from rough tissue paper that doesn\'t absorb anything and doesn\'t breathe, causing your breast to be/stay moist throughout the day. There is only one double-sided sticker on the back of this, off to the side, causing it to shift and the pad to fall off after a few feedings or any movement throughout the day, really. Along with the tissue-paper texture, it also has the tissue paper crinkle sound when you move. Yikes. This is the fourth brand of disposable breast pads that I have tried and are, by far, the worst.",1
"Medela Disposable Nursing Bra Pads, 60 Count","These pads work fine for minimal leaking during the day, but are pretty worthless for heavy leaking. Once my baby started sleeping through the night, I would wake up with these saturated and my shirt drenched. Buy the lansinoh pads, they are much better for heavy leaks.",2
"Medela Disposable Nursing Bra Pads, 60 Count","These are great for a short amount of time, especially to wear with form fitting clothing, although they are not completely bulk and wrinkly free.  But I leak quite a bit during the day, so these get soaked real fast.  I can nott use on daily basis, only on special ocassions.",3
"Medela Disposable Nursing Bra Pads, 60 Count","These feel like tissue paper, are too big for my size C breasts, and are not rounded to fit well in your bra.  I took one out, tried it, and threw it away!  [...]",1
"Medela Disposable Nursing Bra Pads, 60 Count","I had purchased these 4 years before and had great results and these are of the same quality and absorbency. I do not have large breasts so I didn\'t have any issues as some of the other mothers with it not holding up. I\'m very happy with my purchase.",4
"Medela Disposable Nursing Bra Pads, 60 Count","I have tried many different breast pads and I am glad I purchased these. They are comfortable and are not too bulky. My biggest problem was keeping dry through the night and these worked well.",4
"Medela Disposable Nursing Bra Pads, 60 Count","I found these pads to be alright as far as disposables go I suppose but I HIGHLY RECOMMEND using the Medela washables, which are wonderful. They hold alot and are really soft and convienent. Spend the bit of extra money and buy the washables, they\'re all around a better investment and better for the environment too.",2
"Medela Disposable Nursing Bra Pads, 60 Count","These Medela breast pads are by far the best!  I have tried Lansinoh disposable, cotton washable pads, etc.  These pads are soft and comfortable and after a little while of wearing them, they lie flat so you can\'t see the wrinkles through your shirt.  They hold a lot of milk and it keeps the moisture off of your skin.  I absolutely love these pads.  Remember to stock up, especially if you haven\'t had the baby yet!",5
"Medela Disposable Nursing Bra Pads, 60 Count","I had to update my review of what was one of my favorite products.  Without any notice at all, the product has been re-designed and is also now made in China!!!  Why would any sane mother put a potentially toxic, Chinese-made product on her breasts?!  The source of nutrition for her baby!  Yuck!!!  I\'m so disappointed with Medela...I\'ve tried 5 or 6 brands and these are the best!  Other brands ripped and let the little beads of whatever out (dangerous!) or leaked or were bulky.  These work pretty great, and I have a lot of milk.  Only a couple of times have they leaked, and that was overnight.  They\'re thin and absorbent, and like I said, the best I\'ve found.  Also, they\'re made in America!",1
"Tiny Love Symphony-in-Motion Remote Mobile","Although it didn\'t match the decor in my newborn son\'s nursery, my husband loved the ""remote"" idea so I gave in and we purchased this mobile.  Well, the remote has proved useless, but this is probably one of the best baby purchases we\'ve ever made.  I would have paid 4X the money.  As a newborn, my son was mesmorized by the bright colors and music.  He would lay in his crib for 1/2 an hour just gooing and ga-ing.  As he got older and could reach the animals, we removed the mobile and left the music box attached to his crib. Now at 18 mos.  he can turn it on himself.  When I put him in for a nap or for the night, he crawls over and turns it on, then crawls back into the corner of his crib and falls right to sleep.  It\'s truly amazing!!! Because I can\'t bear to take the music box out of his crib, i\'ll be purchasing another one for the next baby due in May!!!",5
"Tiny Love Symphony-in-Motion Remote Mobile","When I got this item and hooked it up it was wonderful.  I loved the motion, my son at first wasn\'t at all interested but now at 3 months he is in love with it.  The only problem I have had with this mobile is the battery life.  Within 2 days of putting in new batteries they are dead.  Once the batteries die the mobile is non functional and you must replace the batteries to move the mobile at all.  I have had no problems with the arm falling in or breaking as some others have, but then again we have only been using it for a month steady.  Overall it is an okay mobile, great concept, but the battery life leaves something to be desired.",3
"Tiny Love Symphony-in-Motion Remote Mobile","I received this mobile as a shower gift and I have used it with my baby since day one. He loves to watch all the toys moving and listen to the music. The parts move more than regular-type mobiles. I enjoy listening to the music as well when I rock the baby to sleep. Like other reviewers, I don\'t use the remote that came with it, so purchasing the cheaper model without the remote is a good idea.",5
"Tiny Love Symphony-in-Motion Remote Mobile","My wife and I were excited about this mobile.  Our daughter also responded favorably to it until...within 2 weeks we heard a loud grinding sound while it was on and now only the music plays, it does not turn at all.  We were very disappointed and would return it however we threw out the box.  Oh well, live and learn.  Don\'t buy this.  There are better ones out there.",1
"Tiny Love Symphony-in-Motion Remote Mobile","I just bought this mobile as a gift. I love the remote !!!  I have the Symphony in Motion Animal Mobile and my daughter loved it from the moment I put it on her crib. One caution, it can be overstimulating. I removed the mobile from the base at night, because she would not take her eyes off it.  I am still using the base, and she now pushes the buttons and turns it on & off, much to her amusement.  My only wish is for a wall mount so you could use the mobile longer.",5
"Tiny Love Symphony-in-Motion Remote Mobile","My kids LOVE THIS. we havent needed the remote at all. dont use it.when my kids were tiny babies they would stare up at it. when they got big enough to stand they would grab it. they would hold on and were pretty rough and it still runs like it did the day we got it.i have read complaints about it but we have not had any problems at all. not one.i recommend this highly. this coming from the pickiest person ever!(smile)",5
"Tiny Love Symphony-in-Motion Remote Mobile","My father purchased this mobile for my daughter when she was 1 month old. She LOVES it! I highly recommend this mobile. Obviously, it is expensive, but not much more than the ones that match bedding, which are generally pastel colors and although very cute, not very captivating. There is great contrast on each animal and there are parts that slide up and down on the bars of the mobile that capture my baby\'s attention. I can count on her being drawn to this for the 15 minutes it plays. I will be really sad when she can start grabbing it and I have to put the mobile away.However, after a little over 3 months, it stopped working. I had the original receipt, but not the box, so BRU exchanged it for the exact same mobile and kept the box so they could send the broken one back. The second one worked for about 5 minutes and the music sounded really bad, Needless to say, I was very sad and upset because my baby loves it and it was a very costly item that I want to use with future kids. After this trouble, I checked these reviews and realized the problem was not unique.THE GOOD NEWS, I called Tiny Love Customer service (1-888-Tiny-Love) just before Christmas and told them the problem. They said they have had several of the same complaints and they have fixed the motor in the music box. They asked me for a number on the unit and sent me a new music box. I received it just after Christmas, no more than a week after calling them. I was VERY impressed. I read a couple reviews that mentioned that the customer service was really bad, but I did not have that experience. The new one has worked fine so far (1 month later) and the music is nice like the first one purchased. (I also just noticed that you can fill out a form online to get a replacement part.)A couple of negative things.1. The remote is useless. You have to set the remote setting on the music box itself to get the remote to work...what\'s the point?2. It would be nice if the music and mobile were independent of each other. I have the Kick and Play piano (which she loves) under the mobile so as she gets excited by the mobile, she starts kicking the piano, however, as you can imagine, the music from the mobile overlapping the music from the kick and play piano is quite unnerving :-)UPDATE 9 years later: I just came across this review I wrote. My ""baby"" is now 9 and this thing has been through a few children and STILL works!",4
"Tiny Love Symphony-in-Motion Remote Mobile","My baby did not enjoy this mobile. It cost too much money for what it does.",2
"Tiny Love Symphony-in-Motion Remote Mobile","This is the first time I have ever taken the time to write an online review, but after reading negative reviews about this item I had to write.  This mobile is absolutely the best baby toy around.  My son who is now 2 1/2 still has his in his crib.  He turns it on himself in the morning and listens to it. Sometimes I hear it on the monitor in the middle of the night when he has woken up and turned it on. My 8 month old also has one in his crib and will go to sleep when I turn it on.  It is not the most soothing of music and my one complaint is that the volume does not go low enough at times, but other than that it is a fun, colorful addition to any baby\'s room.",5
"Tiny Love Symphony-in-Motion Remote Mobile","My 1 month old loves this mobile. She smiles and moves her arms and legs. She will usually watch it for 15 minutes before she gets bored and cries to be picked up. It doesn\'t put her to sleep but it\'s great to occupy her for 15 minutes when you have to do chores or want to eat. The remote control is useless since you have to stick you hand in the crib to activate it.",5
"Tiny Love Symphony-in-Motion Remote Mobile","Though it didn\'t match my aunt\'s son nursery it kept his attention for longer than the other mobile that went with his bedding called moonbeam mobile. He loves it!",5
"Tiny Love Symphony-in-Motion Remote Mobile","I have been using this mobile for the last 10 1/2 months, and my daughter loves it! It keeps her attention, and she has actually fallen asleep while watching it.  I mostly use it now for the classical music, and love the remote feature.  I just remove the arm and the music relaxes her to sleep.  I\'ve been doing this all along, and have never had any problems with it falling down!  If installed correctly, you shouldn\'t have any problems.  The sound is nice, too (although sometimes I wish it was just a little quieter - even on the softer setting).  It is a little more expensive, but I\'ve gotten almost a years use out of it, and I expect that my daughter will continue to enjoy the music.  I highly recommend this mobile!!!",5
